term,日付,終値,始値,高値,安値,変化率 %
3Y,2020-11-01,-0.065,-0.065,-0.052,-0.091,0.00%
3Y,2020-10-01,-0.065,-0.075,-0.052,-0.091,-13.33%
3Y,2020-09-01,-0.075,-0.047,-0.045,-0.094,61.99%
3Y,2020-08-01,-0.046,-0.071,-0.035,-0.089,-27.43%
3Y,2020-07-01,-0.064,-0.043,-0.032,-0.09,10.96%
3Y,2020-06-01,-0.058,-0.066,-0.023,-0.083,-28.12%
3Y,2020-05-01,-0.08,-0.087,-0.087,-0.087,-16.93%
3Y,2020-04-01,-0.096,-0.061,-0.061,-0.061,60.50%
3Y,2020-03-01,-0.06,-0.154,-0.154,-0.154,-64.97%
3Y,2020-02-01,-0.171,-0.04,-0.04,-0.04,158.37%
3Y,2020-01-01,-0.066,-0.02,-0.02,-0.02,231.50%
3Y,2019-12-01,-0.02,-0.085,-0.085,-0.085,-76.13%
3Y,2019-11-01,-0.084,-0.161,-0.161,-0.161,-44.61%
3Y,2019-10-01,-0.151,-0.166,-0.166,-0.166,-15.38%
3Y,2019-09-01,-0.179,-0.154,-0.154,-0.154,10.03%
3Y,2019-08-01,-0.162,-0.153,-0.153,-0.153,36.78%
3Y,2019-07-01,-0.119,-0.13,-0.13,-0.13,-7.76%
3Y,2019-06-01,-0.129,-0.111,-0.111,-0.111,87.21%
3Y,2019-05-01,-0.069,-0.039,-0.039,-0.039,77.32%
3Y,2019-04-01,-0.039,-0.054,-0.054,-0.054,-48.27%
3Y,2019-03-01,-0.075,-0.039,-0.039,-0.039,87.50%
3Y,2019-02-01,-0.04,-0.032,-0.032,-0.032,18.34%
3Y,2019-01-01,-0.034,-0.013,-0.013,-0.013,789.47%
3Y,2018-12-01,-0.004,0.021,0.021,0.021,-115.97%
3Y,2018-11-01,0.024,0.055,0.055,0.055,-60.33%
3Y,2018-10-01,0.06,0.076,0.076,0.076,-20.00%
3Y,2018-09-01,0.075,0.068,0.068,0.068,13.12%
3Y,2018-08-01,0.066,0.064,0.064,0.064,20.55%
3Y,2018-07-01,0.055,0.044,0.044,0.044,15.79%
3Y,2018-06-01,0.047,0.06,0.06,0.06,-13.64%
3Y,2018-05-01,0.055,0.055,0.055,0.055,7.21%
3Y,2018-04-01,0.051,0.051,0.051,0.051,-6.73%
3Y,2018-03-01,0.055,0.055,0.055,0.055,-10.28%
3Y,2018-02-01,0.061,0.061,0.061,0.061,-10.90%
3Y,2018-01-01,0.069,0.069,0.069,0.069,37.60%
3Y,2017-12-01,0.05,0.05,0.05,0.05,-2.53%
3Y,2017-11-01,0.051,0.051,0.051,0.051,14.00%
3Y,2017-10-01,0.045,0.045,0.045,0.045,15.98%
3Y,2017-09-01,0.039,0.039,0.039,0.039,138.04%
3Y,2017-08-01,0.016,0.016,0.016,0.016,-67.40%
3Y,2017-07-01,0.05,0.05,0.05,0.05,-4.76%
3Y,2017-06-01,0.052,0.052,0.052,0.052,23.53%
3Y,2017-05-01,0.043,0.043,0.043,0.043,126.06%
3Y,2017-04-01,0.019,0.019,0.019,0.019,-63.35%
3Y,2017-03-01,0.051,0.051,0.051,0.051,86.55%
3Y,2017-02-01,0.027,0.027,0.027,0.027,-42.11%
3Y,2017-01-01,0.047,0.047,0.047,0.047,99.58%
3Y,2016-12-01,0.024,0.024,0.024,0.024,-36.53%
3Y,2016-11-01,0.038,0.038,0.038,0.038,-183.33%
3Y,2016-10-01,-0.045,-0.045,-0.045,-0.045,-62.90%
3Y,2016-09-01,-0.121,-0.121,-0.121,-0.121,14.11%
3Y,2016-08-01,-0.106,-0.106,-0.106,-0.106,-12.37%
3Y,2016-07-01,-0.121,-0.121,-0.121,-0.121,-31.20%
3Y,2016-06-01,-0.176,-0.176,-0.176,-0.176,18.48%
3Y,2016-05-01,-0.149,-0.149,-0.149,-0.149,8.22%
3Y,2016-04-01,-0.138,-0.138,-0.138,-0.138,0.88%
3Y,2016-03-01,-0.136,-0.136,-0.136,-0.136,-31.85%
3Y,2016-02-01,-0.2,-0.2,-0.2,-0.2,538.98%
3Y,2016-01-01,-0.031,-0.031,-0.031,-0.031,-130.54%
3Y,2015-12-01,0.102,0.102,0.102,0.102,18.91%
3Y,2015-11-01,0.086,0.086,0.086,0.086,-18.91%
3Y,2015-10-01,0.106,0.106,0.106,0.106,-1.12%
3Y,2015-09-01,0.108,0.108,0.108,0.108,-14.00%
3Y,2015-08-01,0.125,0.125,0.125,0.125,-14.56%
3Y,2015-07-01,0.146,0.146,0.146,0.146,-11.33%
3Y,2015-06-01,0.165,0.165,0.165,0.165,10.89%
3Y,2015-05-01,0.149,0.149,0.149,0.149,-9.82%
3Y,2015-04-01,0.165,0.165,0.165,0.165,-5.71%
3Y,2015-03-01,0.175,0.175,0.175,0.175,22.81%
3Y,2015-02-01,0.142,0.142,0.142,0.142,7.55%
3Y,2015-01-01,0.132,0.132,0.132,0.132,-1.85%
3Y,2014-12-01,0.135,0.135,0.135,0.135,-6.90%
3Y,2014-11-01,0.145,0.145,0.145,0.145,-5.72%
3Y,2014-10-01,0.154,0.154,0.154,0.154,-10.84%
3Y,2014-09-01,0.172,0.172,0.172,0.172,-4.85%
3Y,2014-08-01,0.181,0.181,0.181,0.181,9.88%
3Y,2014-07-01,0.165,0.165,0.165,0.165,-5.01%
3Y,2014-06-01,0.174,0.174,0.174,0.174,-14.73%
3Y,2014-05-01,0.204,0.204,0.204,0.204,0.59%
3Y,2014-04-01,0.203,0.203,0.203,0.203,1.25%
3Y,2014-03-01,0.2,0.2,0.2,0.2,-2.44%
3Y,2014-02-01,0.205,0.205,0.205,0.205,-1.82%
3Y,2014-01-01,0.209,0.209,0.209,0.209,-8.22%
3Y,2013-12-01,0.228,0.228,0.228,0.228,9.64%
3Y,2013-11-01,0.207,0.207,0.207,0.207,-6.74%
3Y,2013-10-01,0.222,0.222,0.222,0.222,-18.35%
3Y,2013-09-01,0.273,0.273,0.273,0.273,-8.40%
3Y,2013-08-01,0.298,0.298,0.298,0.298,5.31%
3Y,2013-07-01,0.282,0.282,0.282,0.282,-6.61%
3Y,2013-06-01,0.303,0.303,0.303,0.303,-11.37%
3Y,2013-05-01,0.341,0.341,0.341,0.341,17.69%
3Y,2013-04-01,0.29,0.29,0.29,0.29,29.58%
3Y,2013-03-01,0.224,0.224,0.224,0.224,7.08%
3Y,2013-02-01,0.209,0.209,0.209,0.209,1.46%
3Y,2013-01-01,0.206,0.206,0.206,0.206,6.19%
3Y,2012-12-01,0.194,0.194,0.194,0.194,-16.02%
3Y,2012-11-01,0.231,0.231,0.231,0.231,-5.71%
3Y,2012-10-01,0.245,0.245,0.245,0.245,-5.77%
3Y,2012-09-01,0.26,0.26,0.26,0.26,-9.72%
3Y,2012-08-01,0.288,0.288,0.288,0.288,1.52%
3Y,2012-07-01,0.284,0.284,0.284,0.284,-14.03%
3Y,2012-06-01,0.33,0.33,0.33,0.33,-3.31%
3Y,2012-05-01,0.341,0.341,0.341,0.341,0.38%
3Y,2012-04-01,0.34,0.34,0.34,0.34,-6.21%
3Y,2012-03-01,0.363,0.363,0.363,0.363,5.07%
3Y,2012-02-01,0.345,0.345,0.345,0.345,-5.48%
3Y,2012-01-01,0.365,0.365,0.365,0.365,-4.70%
3Y,2011-12-01,0.383,0.383,0.383,0.383,-10.93%
3Y,2011-11-01,0.43,0.43,0.43,0.43,20.28%
3Y,2011-10-01,0.357,0.357,0.357,0.357,-1.73%
3Y,2011-09-01,0.364,0.364,0.364,0.364,7.79%
3Y,2011-08-01,0.338,0.338,0.338,0.338,-8.49%
3Y,2011-07-01,0.369,0.369,0.369,0.369,-10.85%
3Y,2011-06-01,0.414,0.414,0.414,0.414,3.74%
3Y,2011-05-01,0.399,0.399,0.399,0.399,0.63%
3Y,2011-04-01,0.396,0.396,0.396,0.396,-8.64%
3Y,2011-03-01,0.434,0.434,0.434,0.434,-12.36%
3Y,2011-02-01,0.495,0.495,0.495,0.495,7.84%
3Y,2011-01-01,0.459,0.459,0.459,0.459,10.60%
3Y,2010-12-01,0.415,0.415,0.415,0.415,-3.94%
3Y,2010-11-01,0.432,0.432,0.432,0.432,12.50%
3Y,2010-10-01,0.384,0.384,0.384,0.384,-1.54%
3Y,2010-09-01,0.39,0.39,0.39,0.39,-5.73%
3Y,2010-08-01,0.414,0.414,0.414,0.414,-10.84%
3Y,2010-07-01,0.464,0.464,0.464,0.464,-4.72%
3Y,2010-06-01,0.487,0.487,0.487,0.487,-7.94%
10Y,2026-02-01,1.978,2.049,2.138,1.933,-3.64%
10Y,2026-01-01,2.053,1.923,2.21,1.929,5.07%
10Y,2025-12-01,1.954,1.678,1.97,1.678,16.10%
10Y,2025-11-01,1.683,1.532,1.712,1.535,8.86%
10Y,2025-10-01,1.546,1.538,1.606,1.48,-0.51%
10Y,2025-09-01,1.554,1.454,1.574,1.415,4.58%
10Y,2025-08-01,1.486,1.389,1.52,1.329,4.65%
10Y,2025-07-01,1.42,1.253,1.464,1.27,10.59%
10Y,2025-06-01,1.284,1.288,1.349,1.243,-2.58%
10Y,2025-05-01,1.318,1.08,1.389,1.08,21.89%
10Y,2025-04-01,1.081,1.346,1.359,0.913,-19.53%
10Y,2025-03-01,1.344,1.285,1.441,1.285,4.58%
10Y,2025-02-01,1.285,1.199,1.378,1.186,7.19%
10Y,2025-01-01,1.199,1.095,1.212,1.095,9.48%
10Y,2024-12-01,1.095,1.071,1.116,1.046,2.21%
10Y,2024-11-01,1.071,0.994,1.116,0.955,7.67%
10Y,2024-10-01,0.995,0.911,1.025,0.874,9.04%
10Y,2024-09-01,0.913,0.944,0.964,0.855,-3.18%
10Y,2024-08-01,0.942,1.019,1.043,0.769,-9.70%
10Y,2024-07-01,1.044,1.08,1.126,0.935,-3.58%
10Y,2024-06-01,1.082,1.099,1.134,0.952,-4.52%
10Y,2024-05-01,1.134,0.976,1.144,0.935,11.16%
10Y,2024-04-01,1.02,0.858,1.058,0.851,19.65%
10Y,2024-03-01,0.853,0.881,0.94,0.831,-6.32%
10Y,2024-02-01,0.91,0.96,0.996,0.858,-5.09%
10Y,2024-01-01,0.959,0.886,0.989,0.746,8.18%
10Y,2023-12-01,0.886,0.971,1.072,0.769,-8.63%
10Y,2023-11-01,0.97,1.158,1.222,0.85,-19.00%
10Y,2023-10-01,1.197,1.018,1.22,0.928,17.69%
10Y,2023-09-01,1.018,0.819,1.034,0.806,15.30%
10Y,2023-08-01,0.882,0.765,0.913,0.748,12.15%
10Y,2023-07-01,0.787,0.603,0.83,0.545,25.90%
10Y,2023-06-01,0.625,0.637,0.67,0.516,-6.90%
10Y,2023-05-01,0.671,0.592,0.682,0.529,8.05%
10Y,2023-04-01,0.621,0.651,0.749,0.56,-8.97%
10Y,2023-03-01,0.683,0.814,0.96,0.482,-19.05%
10Y,2023-02-01,0.843,0.88,0.954,0.815,-8.36%
10Y,2023-01-01,0.92,0.936,1.067,0.744,-1.74%
10Y,2022-12-01,0.936,0.623,0.936,0.608,41.33%
10Y,2022-11-01,0.663,0.576,0.701,0.524,14.96%
10Y,2022-10-01,0.576,0.533,0.725,0.482,8.10%
10Y,2022-09-01,0.533,0.422,0.634,0.422,29.61%
10Y,2022-08-01,0.411,0.341,0.449,0.307,17.08%
10Y,2022-07-01,0.351,0.474,0.512,0.311,-31.96%
10Y,2022-06-01,0.516,0.382,0.659,0.357,29.46%
10Y,2022-05-01,0.399,0.393,0.464,0.316,-4.20%
10Y,2022-04-01,0.416,0.277,0.48,0.277,43.55%
10Y,2022-03-01,0.29,0.241,0.44,0.191,15.45%
10Y,2022-02-01,0.251,0.214,0.309,0.106,136.31%
10Y,2022-01-01,0.106,0.106,0.202,0.106,-5.51%
10Y,2021-12-01,0.112,0.086,0.114,0.061,69.68%
10Y,2021-11-01,0.066,0.12,0.122,0.064,-44.75%
10Y,2021-10-01,0.12,0.091,0.146,0.072,27.93%
10Y,2021-09-01,0.094,0.038,0.114,0.024,158.40%
10Y,2021-08-01,0.036,0.013,0.047,-0.005,52.52%
10Y,2021-07-01,0.024,0.067,0.071,-0.013,-67.17%
10Y,2021-06-01,0.072,0.105,0.121,0.035,-34.09%
10Y,2021-05-01,0.11,0.119,0.125,0.084,-9.32%
10Y,2021-04-01,0.121,0.138,0.159,0.08,-14.88%
10Y,2021-03-01,0.142,0.156,0.17,0.083,-19.17%
10Y,2021-02-01,0.176,0.046,0.19,0.032,220.55%
10Y,2021-01-01,0.055,0.041,0.06,0.005,33.17%
10Y,2020-12-01,0.041,0.025,0.046,-0.006,13.77%
10Y,2020-11-01,0.036,0.036,0.061,-0.01,-30.86%
10Y,2020-10-01,0.052,0.013,0.055,-0.005,425.00%
10Y,2020-09-01,0.01,0.047,0.061,-0.02,-81.41%
10Y,2020-08-01,0.054,-0.018,0.074,-0.032,230.06%
10Y,2020-07-01,0.016,0.053,0.074,-0.034,-72.83%
10Y,2020-06-01,0.06,-0.013,0.111,-0.023,108.33%
10Y,2020-05-01,0.029,0.019,0.019,0.019,-676.00%
10Y,2020-04-01,-0.005,0.016,0.016,0.016,-200.00%
10Y,2020-03-01,0.005,-0.086,-0.086,-0.086,-104.65%
10Y,2020-02-01,-0.108,0.01,0.01,0.01,"-1,175.00%"
10Y,2020-01-01,0.01,0.096,0.096,0.096,-89.62%
10Y,2019-12-01,0.096,0.044,0.044,0.044,63.78%
10Y,2019-11-01,0.059,-0.013,-0.013,-0.013,"-1,276.00%"
10Y,2019-10-01,-0.005,-0.016,-0.016,-0.016,-81.82%
10Y,2019-09-01,-0.027,-0.102,-0.102,-0.102,-67.65%
10Y,2019-08-01,-0.085,0.013,0.013,0.013,"-6,638.46%"
10Y,2019-07-01,0.001,0.025,0.025,0.025,-91.33%
10Y,2019-06-01,0.015,0.065,0.065,0.065,-79.67%
10Y,2019-05-01,0.074,0.117,0.117,0.117,-37.19%
10Y,2019-04-01,0.117,0.099,0.099,0.099,23.68%
10Y,2019-03-01,0.095,0.16,0.16,0.16,-40.18%
10Y,2019-02-01,0.159,0.134,0.134,0.134,19.85%
10Y,2019-01-01,0.132,0.166,0.166,0.166,-20.32%
10Y,2018-12-01,0.166,0.23,0.23,0.23,-29.62%
10Y,2018-11-01,0.236,0.303,0.303,0.303,-24.98%
10Y,2018-10-01,0.315,0.349,0.349,0.349,-7.35%
10Y,2018-09-01,0.34,0.326,0.326,0.326,6.65%
10Y,2018-08-01,0.319,0.32,0.32,0.32,9.93%
10Y,2018-07-01,0.29,0.237,0.237,0.237,19.59%
10Y,2018-06-01,0.243,0.266,0.266,0.266,-3.46%
10Y,2018-05-01,0.251,0.251,0.251,0.251,1.49%
10Y,2018-04-01,0.248,0.248,0.248,0.248,-1.98%
10Y,2018-03-01,0.252,0.252,0.252,0.252,-3.81%
10Y,2018-02-01,0.262,0.262,0.262,0.262,-7.89%
10Y,2018-01-01,0.285,0.285,0.285,0.285,12.87%
10Y,2017-12-01,0.252,0.252,0.252,0.252,0.52%
10Y,2017-11-01,0.251,0.251,0.251,0.251,0.00%
10Y,2017-10-01,0.251,0.251,0.251,0.251,-6.55%
10Y,2017-09-01,0.269,0.269,0.269,0.269,38.70%
10Y,2017-08-01,0.194,0.194,0.194,0.194,-22.85%
10Y,2017-07-01,0.251,0.251,0.251,0.251,0.00%
10Y,2017-06-01,0.251,0.251,0.251,0.251,11.64%
10Y,2017-05-01,0.225,0.225,0.225,0.225,11.77%
10Y,2017-04-01,0.201,0.201,0.201,0.201,-20.28%
10Y,2017-03-01,0.252,0.252,0.252,0.252,12.22%
10Y,2017-02-01,0.225,0.225,0.225,0.225,-8.16%
10Y,2017-01-01,0.245,0.245,0.245,0.245,17.34%
10Y,2016-12-01,0.209,0.209,0.209,0.209,8.47%
10Y,2016-11-01,0.192,0.192,0.192,0.192,152.29%
10Y,2016-10-01,0.076,0.076,0.076,0.076,118.00%
10Y,2016-09-01,0.035,0.035,0.035,0.035,-45.14%
10Y,2016-08-01,0.064,0.064,0.064,0.064,-491.41%
10Y,2016-07-01,-0.016,-0.016,-0.016,-0.016,-72.83%
10Y,2016-06-01,-0.06,-0.06,-0.06,-0.06,-171.60%
10Y,2016-05-01,0.084,0.084,0.084,0.084,-30.17%
10Y,2016-04-01,0.12,0.12,0.12,0.12,-11.96%
10Y,2016-03-01,0.136,0.136,0.136,0.136,26.79%
10Y,2016-02-01,0.108,0.108,0.108,0.108,-58.65%
10Y,2016-01-01,0.26,0.26,0.26,0.26,-37.17%
10Y,2015-12-01,0.414,0.414,0.414,0.414,-5.16%
10Y,2015-11-01,0.436,0.436,0.436,0.436,-8.63%
10Y,2015-10-01,0.477,0.477,0.477,0.477,-4.02%
10Y,2015-09-01,0.498,0.498,0.498,0.498,-9.55%
10Y,2015-08-01,0.55,0.55,0.55,0.55,-2.45%
10Y,2015-07-01,0.564,0.564,0.564,0.564,-9.62%
10Y,2015-06-01,0.624,0.624,0.624,0.624,9.92%
10Y,2015-05-01,0.567,0.567,0.567,0.567,2.01%
10Y,2015-04-01,0.556,0.556,0.556,0.556,-1.77%
10Y,2015-03-01,0.566,0.566,0.566,0.566,12.41%
10Y,2015-02-01,0.504,0.504,0.504,0.504,8.34%
10Y,2015-01-01,0.465,0.465,0.465,0.465,-6.31%
10Y,2014-12-01,0.496,0.496,0.496,0.496,-12.36%
10Y,2014-11-01,0.566,0.566,0.566,0.566,-2.36%
10Y,2014-10-01,0.58,0.58,0.58,0.58,-9.38%
10Y,2014-09-01,0.64,0.64,0.64,0.64,6.22%
10Y,2014-08-01,0.603,0.603,0.603,0.603,-6.42%
10Y,2014-07-01,0.644,0.644,0.644,0.644,-7.70%
10Y,2014-06-01,0.697,0.697,0.697,0.697,-4.95%
10Y,2014-05-01,0.734,0.734,0.734,0.734,-5.78%
10Y,2014-04-01,0.779,0.779,0.779,0.779,-4.44%
10Y,2014-03-01,0.815,0.815,0.815,0.815,3.16%
10Y,2014-02-01,0.79,0.79,0.79,0.79,-1.56%
10Y,2014-01-01,0.803,0.803,0.803,0.803,-11.94%
10Y,2013-12-01,0.911,0.911,0.911,0.911,18.35%
10Y,2013-11-01,0.77,0.77,0.77,0.77,6.03%
10Y,2013-10-01,0.726,0.726,0.726,0.726,-15.06%
10Y,2013-09-01,0.855,0.855,0.855,0.855,-6.04%
10Y,2013-08-01,0.91,0.91,0.91,0.91,-5.83%
10Y,2013-07-01,0.966,0.966,0.966,0.966,-2.64%
10Y,2013-06-01,0.993,0.993,0.993,0.993,-3.53%
10Y,2013-05-01,1.029,1.029,1.029,1.029,40.45%
10Y,2013-04-01,0.733,0.733,0.733,0.733,8.31%
10Y,2013-03-01,0.676,0.676,0.676,0.676,-6.59%
10Y,2013-02-01,0.724,0.724,0.724,0.724,-7.06%
10Y,2013-01-01,0.779,0.779,0.779,0.779,-4.65%
10Y,2012-12-01,0.817,0.817,0.817,0.817,12.69%
10Y,2012-11-01,0.725,0.725,0.725,0.725,-5.54%
10Y,2012-10-01,0.767,0.767,0.767,0.767,1.66%
10Y,2012-09-01,0.755,0.755,0.755,0.755,-5.39%
10Y,2012-08-01,0.798,0.798,0.798,0.798,5.70%
10Y,2012-07-01,0.755,0.755,0.755,0.755,-8.90%
10Y,2012-06-01,0.829,0.829,0.829,0.829,-1.04%
10Y,2012-05-01,0.837,0.837,0.837,0.837,-8.97%
10Y,2012-04-01,0.92,0.92,0.92,0.92,-10.24%
10Y,2012-03-01,1.025,1.025,1.025,1.025,4.59%
10Y,2012-02-01,0.98,0.98,0.98,0.98,2.83%
10Y,2012-01-01,0.953,0.953,0.953,0.953,-2.06%
10Y,2011-12-01,0.973,0.973,0.973,0.973,-9.39%
10Y,2011-11-01,1.074,1.074,1.074,1.074,5.41%
10Y,2011-10-01,1.019,1.019,1.019,1.019,0.61%
10Y,2011-09-01,1.013,1.013,1.013,1.013,-0.86%
10Y,2011-08-01,1.021,1.021,1.021,1.021,-4.00%
10Y,2011-07-01,1.064,1.064,1.064,1.064,-7.90%
10Y,2011-06-01,1.155,1.155,1.155,1.155,-2.94%
10Y,2011-05-01,1.19,1.19,1.19,1.19,-2.66%
10Y,2011-04-01,1.222,1.222,1.222,1.222,-5.32%
10Y,2011-03-01,1.291,1.291,1.291,1.291,-1.88%
10Y,2011-02-01,1.316,1.316,1.316,1.316,4.94%
10Y,2011-01-01,1.254,1.254,1.254,1.254,8.76%
10Y,2010-12-01,1.153,1.153,1.153,1.153,-6.26%
10Y,2010-11-01,1.23,1.23,1.23,1.23,23.00%
10Y,2010-10-01,1.0,1.0,1.0,1.0,-0.99%
10Y,2010-09-01,1.01,1.01,1.01,1.01,-2.65%
10Y,2010-08-01,1.038,1.038,1.038,1.038,-6.70%
10Y,2010-07-01,1.112,1.112,1.112,1.112,-4.22%
10Y,2010-06-01,1.161,1.161,1.161,1.161,-12.31%
30Y,2026-02-01,2.803,3.001,3.055,2.788,-6.85%
30Y,2026-01-01,3.009,2.874,3.219,2.883,3.62%
30Y,2025-12-01,2.904,2.738,2.934,2.74,5.79%
30Y,2025-11-01,2.745,2.513,2.78,2.521,8.54%
30Y,2025-10-01,2.529,2.495,2.664,2.478,0.52%
30Y,2025-09-01,2.516,2.517,2.634,2.455,-1.18%
30Y,2025-08-01,2.546,2.429,2.614,2.414,3.50%
30Y,2025-07-01,2.46,2.239,2.551,2.26,8.37%
30Y,2025-06-01,2.27,2.206,2.289,2.194,1.52%
30Y,2025-05-01,2.236,1.94,2.401,1.956,15.33%
30Y,2025-04-01,1.939,2.006,2.104,1.584,-3.24%
30Y,2025-03-01,2.004,1.95,2.105,1.946,2.82%
30Y,2025-02-01,1.949,1.874,2.013,1.869,4.00%
30Y,2025-01-01,1.874,1.889,1.985,1.837,-0.79%
30Y,2024-12-01,1.889,1.837,1.909,1.799,2.79%
30Y,2024-11-01,1.837,1.771,1.87,1.735,3.67%
30Y,2024-10-01,1.773,1.625,1.793,1.589,8.99%
30Y,2024-09-01,1.626,1.622,1.669,1.541,0.23%
30Y,2024-08-01,1.622,1.648,1.67,1.375,-2.26%
30Y,2024-07-01,1.66,1.75,1.789,1.607,-4.46%
30Y,2024-06-01,1.737,1.783,1.804,1.611,-3.61%
30Y,2024-05-01,1.803,1.664,1.817,1.641,6.42%
30Y,2024-04-01,1.694,1.508,1.727,1.499,12.73%
30Y,2024-03-01,1.503,1.486,1.56,1.374,-0.33%
30Y,2024-02-01,1.508,1.584,1.604,1.444,-5.04%
30Y,2024-01-01,1.587,1.461,1.616,1.337,8.64%
30Y,2023-12-01,1.461,1.531,1.643,1.306,-6.40%
30Y,2023-11-01,1.561,1.774,1.821,1.434,-12.90%
30Y,2023-10-01,1.793,1.563,1.827,1.51,14.72%
30Y,2023-09-01,1.563,1.398,1.606,1.379,7.11%
30Y,2023-08-01,1.459,1.263,1.487,1.249,12.16%
30Y,2023-07-01,1.301,1.07,1.33,0.996,21.12%
30Y,2023-06-01,1.074,1.091,1.111,0.961,-2.82%
30Y,2023-05-01,1.105,1.044,1.16,0.946,5.49%
30Y,2023-04-01,1.048,1.093,1.179,0.991,-4.45%
30Y,2023-03-01,1.096,1.163,1.342,0.88,-9.54%
30Y,2023-02-01,1.212,1.384,1.389,1.164,-12.62%
30Y,2023-01-01,1.387,1.364,1.476,1.217,1.69%
30Y,2022-12-01,1.364,1.252,1.433,1.149,7.39%
30Y,2022-11-01,1.27,1.234,1.373,1.18,2.88%
30Y,2022-10-01,1.234,1.144,1.459,1.101,7.86%
30Y,2022-09-01,1.144,1.033,1.256,1.022,11.92%
30Y,2022-08-01,1.023,1.013,1.068,0.905,3.28%
30Y,2022-07-01,0.99,1.039,1.109,0.952,-5.54%
30Y,2022-06-01,1.048,0.906,1.133,0.898,14.86%
30Y,2022-05-01,0.913,0.834,0.931,0.808,7.04%
30Y,2022-04-01,0.853,0.711,0.929,0.711,16.38%
30Y,2022-03-01,0.733,0.729,0.996,0.666,-1.01%
30Y,2022-02-01,0.74,0.64,0.838,0.526,22.09%
30Y,2022-01-01,0.606,0.526,0.611,0.514,11.72%
30Y,2021-12-01,0.543,0.514,0.543,0.447,13.02%
30Y,2021-11-01,0.48,0.511,0.543,0.459,-6.34%
30Y,2021-10-01,0.512,0.506,0.574,0.475,0.99%
30Y,2021-09-01,0.507,0.432,0.538,0.407,16.67%
30Y,2021-08-01,0.435,0.403,0.44,0.382,3.87%
30Y,2021-07-01,0.419,0.482,0.491,0.336,-14.32%
30Y,2021-06-01,0.489,0.512,0.541,0.43,-5.33%
30Y,2021-05-01,0.516,0.519,0.536,0.48,-3.50%
30Y,2021-04-01,0.535,0.553,0.584,0.474,-3.83%
30Y,2021-03-01,0.556,0.581,0.604,0.45,-7.28%
30Y,2021-02-01,0.6,0.482,0.616,0.428,22.75%
30Y,2021-01-01,0.489,0.421,0.493,0.36,16.02%
30Y,2020-12-01,0.421,0.356,0.424,0.284,15.42%
30Y,2020-11-01,0.365,0.387,0.412,0.281,-9.88%
30Y,2020-10-01,0.405,0.339,0.429,0.303,17.80%
30Y,2020-09-01,0.344,0.362,0.384,0.261,-7.85%
30Y,2020-08-01,0.373,0.247,0.406,0.191,42.13%
30Y,2020-07-01,0.262,0.338,0.395,0.179,-22.79%
30Y,2020-06-01,0.34,0.27,0.423,0.222,21.95%
30Y,2020-05-01,0.279,0.256,0.256,0.256,14.36%
30Y,2020-04-01,0.244,0.189,0.189,0.189,35.44%
30Y,2020-03-01,0.18,0.204,0.204,0.204,29.68%
30Y,2020-02-01,0.139,0.325,0.325,0.325,-54.31%
30Y,2020-01-01,0.304,0.403,0.403,0.403,-24.52%
30Y,2019-12-01,0.403,0.398,0.398,0.398,6.28%
30Y,2019-11-01,0.379,0.341,0.341,0.341,26.23%
30Y,2019-10-01,0.3,0.34,0.34,0.34,-13.37%
30Y,2019-09-01,0.346,0.097,0.097,0.097,111.42%
30Y,2019-08-01,0.164,0.305,0.305,0.305,-54.98%
30Y,2019-07-01,0.364,0.375,0.375,0.375,-9.05%
30Y,2019-06-01,0.4,0.442,0.442,0.442,-19.60%
30Y,2019-05-01,0.498,0.58,0.58,0.58,-14.22%
30Y,2019-04-01,0.58,0.554,0.554,0.554,7.67%
30Y,2019-03-01,0.539,0.651,0.651,0.651,-18.07%
30Y,2019-02-01,0.658,0.637,0.637,0.637,0.57%
30Y,2019-01-01,0.654,0.674,0.674,0.674,-8.41%
30Y,2018-12-01,0.714,0.801,0.801,0.801,-14.39%
30Y,2018-11-01,0.834,0.91,0.91,0.91,-9.12%
30Y,2018-10-01,0.918,0.935,0.935,0.935,-0.41%
30Y,2018-09-01,0.921,0.87,0.87,0.87,3.37%
30Y,2018-08-01,0.891,0.901,0.901,0.901,6.42%
30Y,2018-07-01,0.837,0.749,0.749,0.749,10.37%
30Y,2018-06-01,0.759,0.788,0.788,0.788,-1.30%
30Y,2018-05-01,0.769,0.769,0.769,0.769,-1.75%
30Y,2018-04-01,0.783,0.783,0.783,0.783,0.00%
30Y,2018-03-01,0.783,0.783,0.783,0.783,-0.79%
30Y,2018-02-01,0.789,0.789,0.789,0.789,-8.69%
30Y,2018-01-01,0.864,0.864,0.864,0.864,2.83%
30Y,2017-12-01,0.84,0.84,0.84,0.84,-1.90%
30Y,2017-11-01,0.856,0.856,0.856,0.856,-1.57%
30Y,2017-10-01,0.87,0.87,0.87,0.87,1.75%
30Y,2017-09-01,0.855,0.855,0.855,0.855,6.54%
30Y,2017-08-01,0.803,0.803,0.803,0.803,-3.46%
30Y,2017-07-01,0.831,0.831,0.831,0.831,3.10%
30Y,2017-06-01,0.806,0.806,0.806,0.806,3.70%
30Y,2017-05-01,0.777,0.777,0.777,0.777,3.67%
30Y,2017-04-01,0.75,0.75,0.75,0.75,-8.40%
30Y,2017-03-01,0.819,0.819,0.819,0.819,-1.35%
